key,sres_1,sres_2,sres_3,sres_4,sres_5,sres_6,sres_7,sres_8,sres_9,sum
IO-156,0,0,0,0,0,0,0,0,0,0
IO-153,0,0,0,0,0,1,0,0,1,1
IO-152,0,0,0,0,0,0,0,1,0,1
IO-150,0,0,0,0,0,0,0,0,0,0
IO-148,0,0,0,0,0,0,0,0,1,0
IO-145,0,0,1,0,0,1,0,0,0,2
IO-142,0,0,0,0,0,1,0,1,0,2
IO-139,0,0,1,0,0,1,0,0,0,2
IO-138,0,0,1,0,0,1,0,0,0,2
IO-137,0,0,0,0,0,2,0,1,0,3
IO-132,0,0,1,0,0,0,0,1,0,2
IO-129,0,0,0,0,0,0,0,0,0,0
IO-122,0,0,0,0,0,2,0,0,0,2
IO-107,0,0,0,0,0,0,0,0,0,0
IO-106,0,0,0,0,0,0,0,0,0,0
IO-95,0,0,1,0,0,1,0,0,0,2
IO-94,0,0,1,0,0,1,0,0,0,2
IO-92,0,0,0,0,0,0,0,0,0,0
IO-88,0,0,0,0,0,1,0,0,0,1
IO-87,0,0,1,0,0,0,0,0,0,1
IO-86,0,0,0,0,0,0,0,0,0,0
IO-85,0,0,0,0,0,1,0,1,0,2
IO-51,0,0,0,1,0,0,0,0,0,1
JELLY-294,0,0,0,0,0,0,0,0,0,0
JELLY-281,0,0,1,0,0,1,0,0,0,2
JELLY-229,0,0,0,0,0,2,0,0,0,2
JELLY-225,0,0,0,0,0,0,0,0,0,0
JELLY-222,0,0,0,0,0,0,0,0,0,0
JELLY-195,0,0,1,0,0,0,0,0,0,1
JELLY-194,0,0,0,0,0,0,0,0,1,0
JELLY-192,0,0,1,0,0,0,0,0,0,1
JELLY-190,0,0,0,0,0,1,0,0,0,1
JELLY-183,0,0,1,0,0,0,0,0,0,1
JELLY-182,0,0,0,0,0,0,0,0,0,0
JELLY-181,0,0,1,0,0,0,0,0,0,1
JELLY-179,0,0,1,0,0,2,0,1,0,4
JELLY-178,0,0,1,0,0,0,0,2,0,3
JELLY-176,0,0,0,0,0,0,0,2,0,2
JELLY-173,0,0,0,0,0,0,0,0,0,0
JELLY-164,0,0,0,0,0,1,0,0,0,1
JELLY-157,0,0,0,0,0,0,0,0,1,0
JELLY-143,0,0,1,0,0,0,0,0,0,1
JELLY-118,0,0,0,0,0,0,0,2,0,2
JELLY-116,0,0,0,0,0,1,0,2,0,3
JELLY-93,0,0,0,0,0,0,0,0,0,0
JELLY-92,0,0,0,0,0,1,0,0,0,1
JELLY-89,0,0,0,0,0,0,0,0,0,0
JELLY-82,0,0,1,0,0,0,0,0,0,1
JELLY-65,0,0,0,0,0,0,0,0,0,0
JELLY-60,0,0,0,1,0,0,0,1,0,2
JELLY-59,0,0,0,0,0,0,0,0,0,0
JELLY-49,0,0,1,0,0,0,0,0,0,1
JELLY-48,0,0,1,0,0,0,0,0,0,1
JELLY-42,0,0,0,0,0,0,0,0,0,0
JELLY-39,0,0,0,0,0,0,0,0,0,0
JELLY-38,0,0,0,0,0,0,0,0,0,0
JELLY-37,0,0,0,0,0,1,0,0,0,1
JELLY-36,0,0,0,0,0,0,0,0,0,0
JELLY-35,0,0,1,0,0,0,0,0,0,1
JELLY-34,0,0,1,0,0,0,0,0,0,1
JELLY-33,0,0,0,0,0,0,0,0,0,0
JELLY-32,0,0,0,0,0,0,0,0,0,0
JELLY-31,0,0,0,0,0,0,0,0,0,0
JELLY-30,0,0,0,0,0,0,0,0,0,0
JELLY-29,0,0,1,0,0,0,0,0,0,1
JELLY-20,0,0,0,0,0,0,0,0,1,0
JELLY-1,0,0,0,0,0,0,0,0,0,0
JEXL-297,0,0,0,0,0,0,0,0,0,0
JEXL-295,0,0,0,0,0,0,0,0,0,0
JEXL-292,0,0,1,0,0,0,0,2,0,3
JEXL-284,0,0,0,0,0,0,0,0,0,0
JEXL-269,0,0,0,0,0,0,0,0,0,0
JEXL-268,0,0,0,0,0,0,0,0,0,0
JEXL-266,0,0,0,0,0,0,0,0,0,0
JEXL-262,0,0,1,0,0,0,0,0,0,1
JEXL-253,0,0,0,0,0,0,0,0,0,0
JEXL-252,0,0,1,0,0,0,0,1,0,2
JEXL-251,0,0,0,0,0,0,0,0,0,0
JEXL-250,0,0,0,0,0,0,0,0,0,0
JEXL-249,1,0,0,0,0,0,0,1,0,2
JEXL-229,0,0,0,0,0,0,0,0,0,0
JEXL-226,0,0,0,0,0,0,0,0,0,0
JEXL-210,0,0,0,0,0,1,0,0,0,1
JEXL-200,0,0,0,0,0,0,0,0,0,0
JEXL-185,0,0,0,0,0,1,0,0,0,1
JEXL-177,0,0,0,0,0,0,0,1,0,1
JEXL-175,0,0,1,0,0,1,0,0,0,2
JEXL-174,0,0,1,0,0,0,0,0,0,1
JEXL-173,0,0,0,0,0,0,0,0,0,0
JEXL-151,0,0,0,0,0,0,0,0,0,0
JEXL-149,0,0,0,0,0,1,0,0,0,1
JEXL-139,0,0,0,1,0,0,0,0,0,1
JEXL-118,0,0,0,0,0,0,0,0,0,0
JEXL-116,0,0,0,0,0,0,0,0,0,0
JEXL-115,0,0,0,0,0,2,0,0,0,2
JEXL-114,0,0,0,0,0,0,0,0,0,0
JEXL-106,0,0,0,0,0,2,0,0,1,2
JEXL-102,0,0,0,0,0,0,0,0,0,0
JEXL-79,0,0,0,0,0,0,0,0,0,0
JEXL-70,0,0,0,0,0,0,0,2,0,2
JEXL-65,0,0,0,0,0,0,0,0,0,0
JEXL-63,0,0,0,0,0,0,0,0,0,0
JEXL-58,0,0,0,0,0,0,0,0,0,0
JEXL-47,0,0,0,0,0,0,0,0,0,0
JEXL-46,0,0,0,0,0,1,0,0,0,1
JEXL-39,0,0,1,0,0,0,0,0,0,1
JEXL-25,0,0,0,0,0,0,0,0,0,0
JEXL-21,0,0,1,0,0,1,0,0,0,2
JXPATH-112,0,0,0,0,0,0,0,0,0,0
JXPATH-96,0,0,1,0,0,0,0,0,0,1
JXPATH-78,0,0,0,0,0,0,0,0,0,0
NET-665,0,0,0,0,0,0,0,0,0,0
NET-657,0,0,0,0,0,0,0,0,0,0
NET-649,0,0,1,0,0,0,0,0,0,1
NET-634,0,0,1,0,0,0,0,0,0,1
NET-576,0,0,0,0,1,0,0,1,0,2
NET-575,0,0,0,0,0,1,0,2,0,3
NET-565,0,0,1,0,0,0,0,0,0,1
NET-536,0,0,1,0,0,0,0,0,0,1
NET-535,0,0,0,0,0,0,0,1,0,1
NET-471,0,0,1,0,0,0,0,0,0,1
NET-464,0,0,0,1,1,0,0,2,0,4
NET-436,0,0,0,0,0,0,0,0,0,0
NET-379,0,0,0,0,0,1,1,2,1,4
NET-378,0,0,0,1,0,1,0,2,0,4
NET-371,0,0,0,0,0,0,0,1,0,1
NET-370,0,0,1,0,0,0,0,0,0,1
NET-368,0,0,0,0,0,0,0,2,0,2
NET-361,0,0,1,0,0,0,0,0,0,1
NET-357,0,0,1,0,1,0,0,1,0,3
NET-356,0,0,1,0,1,0,0,1,0,3
NET-353,0,0,0,0,1,0,0,0,0,1
NET-352,0,0,1,0,0,0,0,0,0,1
NET-344,0,0,1,0,0,0,0,0,0,1
NET-343,0,0,1,0,0,0,0,0,0,1
NET-337,0,0,1,0,0,0,0,0,0,1
NET-332,0,0,1,0,0,0,0,3,0,4
NET-285,0,0,0,1,0,0,0,2,0,3
NET-281,0,0,1,0,0,0,0,0,0,1
NET-267,0,0,0,0,0,1,0,0,0,1
NET-244,0,0,0,0,0,0,0,1,0,1
NET-237,0,0,0,0,0,2,0,0,0,2
NET-229,0,0,1,0,0,1,0,0,0,2
NET-189,0,0,1,0,0,0,0,0,0,1
NET-187,0,0,0,0,0,0,0,0,0,0
NET-163,0,0,0,0,0,1,0,0,0,1
NET-156,0,0,1,0,0,0,0,1,0,2
OGNL-189,0,0,0,0,0,1,0,1,1,2
OGNL-191,0,0,0,0,0,1,0,0,0,1
OGNL-190,0,0,1,0,0,0,0,0,0,1
OGNL-188,0,0,0,0,0,1,0,1,0,2
OGNL-145,0,0,0,0,0,0,0,1,0,1
OGNL-7,0,0,0,0,0,0,0,1,0,1
OGNL-1,0,0,1,0,0,2,0,0,0,3
SANTUARIO-492,0,0,1,0,0,0,0,0,0,1
SANTUARIO-458,0,0,1,2,0,3,0,1,0,7
SANTUARIO-453,0,0,1,0,0,1,0,0,0,2
SANTUARIO-452,0,0,1,0,0,0,0,0,0,1
SANTUARIO-417,0,0,0,0,0,1,0,0,0,1
SSHD-900,0,0,0,0,0,1,0,0,0,1
SSHD-850,0,0,0,0,0,1,0,2,0,3
SSHD-837,0,0,1,0,0,0,0,0,0,1
SSHD-821,0,0,0,0,0,0,0,0,0,0
SSHD-817,0,0,0,0,0,0,0,1,1,1
SSHD-815,0,0,1,0,0,0,0,0,1,1
SSHD-812,0,0,0,0,0,0,0,0,0,0
SSHD-806,0,0,1,0,0,0,0,0,1,1
SSHD-805,0,0,0,0,0,0,0,0,0,0
SSHD-791,0,0,0,0,0,0,0,0,0,0
SSHD-790,0,0,0,0,1,1,0,0,0,2
SSHD-787,0,0,1,0,0,0,0,2,0,3
SSHD-768,0,0,0,0,0,1,0,0,0,1
SSHD-767,0,0,1,0,0,0,0,0,0,1
SSHD-757,0,0,0,0,0,0,0,0,0,0
SSHD-756,0,0,1,0,0,0,0,1,0,2
SSHD-750,0,0,0,0,0,0,0,0,0,0
SSHD-746,0,0,1,0,1,0,0,1,0,3
SSHD-745,0,0,0,0,0,0,0,0,0,0
SSHD-741,0,0,1,0,0,1,0,0,0,2
SSHD-729,0,0,0,0,0,0,0,0,0,0
SSHD-710,0,0,1,0,0,0,0,1,0,2
SSHD-700,0,0,0,0,1,1,0,0,0,2
SSHD-693,0,0,0,0,0,1,0,0,0,1
SSHD-685,0,0,0,0,0,0,0,0,0,0
SSHD-657,0,0,0,0,0,1,0,0,0,1
SSHD-656,0,0,0,0,0,0,0,0,0,0
SSHD-594,0,0,0,0,0,0,0,0,0,0
SSHD-593,0,0,0,0,0,0,0,0,0,0
SSHD-559,0,0,0,0,0,0,0,0,0,0
SSHD-550,0,0,0,0,0,0,0,0,0,0
SSHD-440,0,0,1,1,0,0,0,0,0,2
SSHD-408,0,0,0,0,0,0,0,0,0,0
SSHD-392,0,0,0,0,0,0,0,0,0,0
SSHD-390,0,0,0,0,0,1,0,0,1,1
SSHD-383,0,0,0,0,0,1,0,0,0,1
SSHD-382,0,0,0,0,0,0,0,1,0,1
SSHD-379,0,0,0,0,0,0,0,0,0,0
SSHD-378,0,0,0,0,0,0,0,0,0,0
SSHD-377,0,0,0,0,0,1,0,0,0,1
SSHD-371,0,0,0,0,0,0,0,0,0,0
SSHD-358,0,0,0,0,0,0,0,2,1,2
SSHD-341,0,0,1,0,0,1,0,0,0,2
SSHD-327,0,0,0,0,0,0,0,1,0,1
SSHD-312,0,0,0,0,0,0,0,0,0,0
SSHD-287,0,0,1,0,0,0,0,0,0,1
SSHD-283,0,0,0,0,0,0,0,0,0,0
SSHD-277,0,0,1,0,0,0,0,0,0,1
SSHD-273,0,0,0,0,0,0,0,0,0,0
SSHD-272,0,0,0,0,0,0,0,0,0,0
SSHD-266,0,0,0,0,0,0,0,0,0,0
SSHD-265,1,0,0,0,0,0,0,3,1,4
SSHD-245,0,0,1,0,0,0,0,0,0,1
SSHD-244,0,0,0,0,0,0,0,0,0,0
SSHD-241,0,0,1,0,0,0,0,1,0,2
SSHD-239,0,0,0,0,0,0,0,0,0,0
SSHD-235,0,0,1,0,0,0,0,0,0,1
SSHD-234,0,0,0,0,0,0,0,0,0,0
SSHD-195,1,0,0,0,0,0,0,1,0,2
SSHD-187,0,0,0,0,0,0,0,1,0,1
SSHD-185,0,0,1,0,0,0,0,0,0,1
SSHD-175,0,0,0,0,0,1,0,0,0,1
SSHD-173,0,0,1,0,0,0,0,0,0,1
SSHD-165,0,0,0,2,0,1,0,0,0,3
SSHD-161,1,0,0,0,0,0,0,1,3,2
SSHD-150,0,0,0,0,0,0,0,0,0,0
SSHD-92,0,0,1,0,0,0,0,0,0,1
SSHD-90,0,0,1,0,0,0,0,0,0,1
SSHD-81,0,0,0,0,0,1,0,0,0,1
SSHD-60,0,0,1,0,0,1,0,1,0,3
SSHD-55,0,0,0,0,0,0,0,0,0,0
SSHD-45,0,0,1,0,0,1,0,1,0,3
SSHD-40,0,0,0,0,0,1,0,1,0,2
SSHD-27,0,0,1,0,0,0,0,0,0,1
SSHD-26,0,1,0,0,0,0,0,0,0,1
SSHD-25,0,0,0,0,0,0,0,0,0,0
SSHD-11,0,0,0,0,0,0,0,0,0,0
SSHD-8,0,0,0,0,0,1,0,0,0,1
SSHD-5,0,0,0,0,0,1,0,1,0,2
SSHD-2,0,0,0,0,0,1,0,0,0,1
VALIDATOR-456,0,0,0,1,0,0,0,0,0,1
VALIDATOR-423,0,0,0,0,0,0,0,0,0,0
VALIDATOR-415,0,0,0,0,0,1,0,0,0,1
VALIDATOR-402,0,0,0,0,0,0,0,0,0,0
VALIDATOR-394,0,0,1,0,0,1,0,1,0,3
VALIDATOR-357,0,0,0,0,0,0,0,0,0,0
VALIDATOR-342,0,0,0,0,0,0,0,0,0,0
VALIDATOR-341,0,0,0,0,0,0,0,0,0,0
VALIDATOR-325,0,0,0,0,0,1,0,0,0,1
VALIDATOR-312,0,0,1,0,0,1,0,0,0,2
VALIDATOR-290,0,0,0,0,0,2,0,0,0,2
VALIDATOR-280,0,0,0,0,0,0,0,0,0,0
VALIDATOR-279,0,0,1,0,0,1,0,0,0,2
VALIDATOR-270,0,0,0,0,0,0,0,0,0,0
VALIDATOR-258,0,0,0,0,0,0,0,4,0,4
VALIDATOR-250,0,0,1,0,0,1,0,0,0,2
VALIDATOR-244,0,0,0,0,0,1,0,0,0,1
VALIDATOR-241,0,0,1,0,0,1,0,0,0,2
VALIDATOR-237,0,0,1,0,0,0,0,0,0,1
VALIDATOR-232,0,0,0,0,0,0,0,0,0,0
VALIDATOR-230,0,0,0,0,0,0,0,0,0,0
VALIDATOR-219,0,0,1,0,0,1,0,0,0,2
VFS-720,0,0,0,0,0,0,0,0,0,0
VFS-719,0,0,0,0,0,0,0,0,0,0
VFS-716,0,0,0,0,0,0,0,0,0,0
VFS-715,0,0,0,0,0,0,0,0,0,0
VFS-713,0,0,1,0,0,0,0,1,0,2
VFS-712,0,0,0,0,0,0,0,2,0,2
VFS-706,0,0,0,0,0,0,0,0,0,0
VFS-699,0,0,0,0,0,1,0,0,0,1
VFS-696,0,0,1,1,0,0,0,0,0,2
VFS-690,0,0,0,0,0,0,0,0,0,0
VFS-687,0,0,0,0,0,0,0,0,0,0
VFS-661,0,0,0,0,0,0,0,1,0,1
VFS-654,0,0,0,0,0,0,0,0,0,0
VFS-653,0,0,0,0,0,0,0,0,0,0
VFS-649,0,0,0,0,0,1,0,0,0,1
VFS-638,0,0,0,0,0,0,0,0,0,0
VFS-621,0,0,0,0,0,0,0,1,0,1
VFS-570,0,0,0,0,0,0,0,0,0,0
VFS-500,0,0,0,0,0,0,0,0,0,0
VFS-445,0,0,0,0,0,0,0,2,0,2
VFS-442,0,0,1,0,0,0,0,0,0,1
VFS-438,0,0,0,0,0,0,0,0,0,0
VFS-425,0,0,0,0,0,0,0,0,0,0
VFS-417,0,0,0,1,0,0,0,1,0,2
VFS-414,0,0,0,0,0,0,0,0,0,0
VFS-400,0,0,0,0,0,0,0,0,0,0
VFS-397,0,0,1,0,0,0,0,0,0,1
VFS-389,0,0,0,0,0,0,0,0,0,0
VFS-381,0,0,1,0,0,0,0,1,0,2
VFS-373,0,0,0,0,0,0,0,0,0,0
VFS-371,0,0,1,0,0,0,0,0,0,1
VFS-370,0,0,0,0,0,0,0,0,0,0
VFS-344,0,1,0,0,0,0,0,1,0,2
VFS-312,0,0,1,0,0,0,0,1,0,2
VFS-290,0,0,0,0,0,1,0,0,0,1
VFS-264,0,0,0,0,0,0,0,0,0,0
VFS-232,0,0,1,0,0,0,0,0,0,1
VFS-199,0,0,1,0,0,0,0,1,0,2
VFS-180,0,0,1,0,0,0,0,0,0,1
VFS-170,0,0,0,0,0,0,0,1,1,1
VFS-168,0,0,0,0,0,1,0,0,0,1
VFS-154,0,0,0,0,0,0,0,1,1,1
VFS-149,0,0,0,0,0,0,0,0,0,0
VFS-148,0,0,0,0,0,0,0,0,0,0
VFS-146,0,0,0,0,0,0,0,0,0,0
VFS-133,0,0,0,0,0,0,0,0,0,0
VFS-132,0,0,0,0,0,0,0,0,0,0
VFS-106,0,0,0,0,0,0,0,0,0,0
VFS-103,0,0,1,0,0,0,0,0,0,1
VFS-97,0,0,1,0,0,0,0,0,0,1
VFS-94,0,0,0,0,0,0,0,0,0,0
VFS-92,0,0,0,0,0,1,0,0,0,1
VFS-90,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-3454,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3449,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-3447,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3419,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3417,0,1,0,0,0,2,0,0,0,3
ZOOKEEPER-3377,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3371,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-3368,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3352,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3349,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3344,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3343,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3331,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3318,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-3311,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3287,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3282,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3281,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3270,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3269,0,0,0,0,0,0,0,1,0,1
ZOOKEEPER-3264,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3259,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3247,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-3246,0,1,0,0,0,0,0,2,1,3
ZOOKEEPER-3244,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3241,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-3209,0,0,0,0,0,0,0,1,0,1
ZOOKEEPER-3167,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-3160,0,0,1,0,0,0,0,1,0,2
ZOOKEEPER-3140,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3137,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-3114,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-3092,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-3091,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-3066,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2994,0,0,0,1,0,0,0,0,0,1
ZOOKEEPER-2941,0,0,2,0,1,0,1,2,0,6
ZOOKEEPER-2933,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2912,0,0,0,0,0,0,0,1,0,1
ZOOKEEPER-2875,0,0,1,0,0,1,0,0,0,2
ZOOKEEPER-2858,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2765,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2755,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2748,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2741,0,0,0,0,0,0,0,1,0,1
ZOOKEEPER-2719,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2698,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-2593,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2543,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-2462,0,0,1,0,0,0,0,1,0,2
ZOOKEEPER-2454,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-2350,0,0,0,0,0,0,0,0,1,0
ZOOKEEPER-2289,0,0,1,0,0,1,0,0,0,2
ZOOKEEPER-2287,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-2260,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2250,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-2209,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-2169,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-2163,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2130,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2120,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-2103,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-2077,0,0,1,0,0,0,0,1,0,2
ZOOKEEPER-2063,0,0,1,0,0,1,0,0,0,2
ZOOKEEPER-1962,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1931,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-1925,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1887,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-1829,0,1,0,0,0,1,0,0,1,2
ZOOKEEPER-1760,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1721,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-1704,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1703,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-1688,0,0,0,0,0,1,0,1,0,2
ZOOKEEPER-1665,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-1634,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-1508,0,0,0,0,0,0,0,1,0,1
ZOOKEEPER-1482,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1428,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-1383,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-1355,0,0,0,0,0,0,0,1,0,1
ZOOKEEPER-1320,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1312,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1310,0,0,0,0,0,0,0,2,0,2
ZOOKEEPER-1297,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1290,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1289,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-1260,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1215,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1164,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-1161,0,0,0,0,0,2,0,0,0,2
ZOOKEEPER-1130,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1112,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1107,0,0,0,1,0,2,0,0,0,3
ZOOKEEPER-1098,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1080,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-1045,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-1024,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1022,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-1020,0,0,0,0,0,0,0,1,2,1
ZOOKEEPER-1012,0,0,0,1,0,0,0,0,0,1
ZOOKEEPER-999,0,0,1,0,0,1,0,0,0,2
ZOOKEEPER-992,0,0,2,0,0,0,0,0,0,2
ZOOKEEPER-965,0,0,0,0,0,0,0,1,0,1
ZOOKEEPER-938,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-920,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-911,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-892,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-873,0,0,1,0,0,2,0,0,0,3
ZOOKEEPER-869,0,0,0,0,0,1,0,1,0,2
ZOOKEEPER-866,0,0,1,0,0,1,0,0,0,2
ZOOKEEPER-859,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-834,0,0,0,0,0,0,1,1,0,2
ZOOKEEPER-829,0,0,0,0,0,2,0,2,0,4
ZOOKEEPER-823,1,0,0,0,0,0,0,0,0,1
ZOOKEEPER-816,0,0,0,2,0,2,0,0,0,4
ZOOKEEPER-808,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-806,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-799,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-781,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-775,0,0,1,0,0,0,0,1,0,2
ZOOKEEPER-747,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-744,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-730,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-729,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-723,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-712,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-679,0,0,1,0,0,1,0,0,0,2
ZOOKEEPER-678,0,0,0,1,0,1,0,0,0,2
ZOOKEEPER-661,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-646,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-643,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-635,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-616,0,0,0,1,0,0,0,0,0,1
ZOOKEEPER-584,0,0,1,0,0,1,0,3,0,5
ZOOKEEPER-550,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-546,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-539,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-520,0,0,1,0,0,0,0,1,0,2
ZOOKEEPER-496,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-465,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-464,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-423,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-395,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-383,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-378,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-368,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-364,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-361,0,0,1,0,0,1,0,0,0,2
ZOOKEEPER-338,0,0,0,0,0,0,0,3,0,3
ZOOKEEPER-321,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-301,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-276,0,0,0,0,0,1,0,0,0,1
ZOOKEEPER-256,0,0,0,0,0,0,0,1,0,1
ZOOKEEPER-237,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-235,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-233,0,1,0,0,0,0,0,0,1,1
ZOOKEEPER-231,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-215,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-153,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-135,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-129,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-119,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-104,0,0,0,0,0,0,0,0,0,0
ZOOKEEPER-79,0,0,1,0,0,1,0,0,0,2
ZOOKEEPER-78,0,0,1,1,0,1,0,2,0,5
ZOOKEEPER-66,0,0,0,0,0,0,0,0,2,0
ZOOKEEPER-41,0,0,1,0,0,0,0,0,0,1
ZOOKEEPER-40,0,0,0,0,0,0,1,1,0,2
ZOOKEEPER-39,0,0,0,0,0,1,0,0,0,1
